,cif
2127,"# generated using pymatgen
data_CaTi9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.27615064
_cell_length_b   6.13413597
_cell_length_c   6.36878848
_cell_angle_alpha   60.22815434
_cell_angle_beta   49.87395257
_cell_angle_gamma   40.43456733
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTi9
_chemical_formula_sum   'Ca1 Ti9'
_cell_volume   199.07755909
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.51670337  0.55271501  0.48264291  1
  Ti  Ti1  1  0.74604661  0.70167704  0.54535970  1
  Ti  Ti2  1  0.28159699  0.17941264  0.05260385  1
  Ti  Ti3  1  0.02191797  0.28445614  0.87555644  1
  Ti  Ti4  1  0.30360584  0.35246002  0.47206091  1
  Ti  Ti5  1  0.91207853  0.90412295  -0.04893833  1
  Ti  Ti6  1  0.10636918  0.71720140  0.30068060  1
  Ti  Ti7  1  0.02442217  0.22489294  0.41638192  1
  Ti  Ti8  1  0.70582490  -0.01562570  0.90942904  1
  Ti  Ti9  1  0.51143444  0.69868755  0.92422297  1
"
2128,"# generated using pymatgen
data_Li3Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.38428890
_cell_length_b   7.38428939
_cell_length_c   4.01631396
_cell_angle_alpha   34.98471988
_cell_angle_beta   34.98471717
_cell_angle_gamma   31.57496815
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Ge
_chemical_formula_sum   'Li3 Ge1'
_cell_volume   60.14297705
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.07826402  0.89826404  0.30095777  1
  Li  Li1  1  0.58173598  0.40173594  0.77904224  1
  Li  Li2  1  0.83000000  0.65000001  0.54000000  1
  Ge  Ge3  1  0.32999999  0.15000001  0.03999999  1
"
2129,"# generated using pymatgen
data_Ca5Sn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.60041705
_cell_length_b   13.31545546
_cell_length_c   10.05737627
_cell_angle_alpha   57.60137314
_cell_angle_beta   55.80237407
_cell_angle_gamma   87.94662034
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca5Sn2
_chemical_formula_sum   'Ca15 Sn6'
_cell_volume   830.53839041
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.54261527  0.74778866  0.90868131  1
  Ca  Ca1  1  0.64064462  0.50665896  0.20919310  1
  Ca  Ca2  1  0.31253022  0.17178057  0.68258680  1
  Ca  Ca3  1  0.47432396  0.96711226  1.04404114  1
  Ca  Ca4  1  0.43357039  0.45227848  0.66763003  1
  Ca  Ca5  1  0.00360908  0.65547511  0.64972735  1
  Ca  Ca6  1  0.01161730  0.30100812  0.17638786  1
  Ca  Ca7  1  -0.00297031  0.93563507  0.23631506  1
  Ca  Ca8  1  0.65425436  0.04934723  0.47467144  1
  Ca  Ca9  1  0.78198659  0.32939922  0.76094518  1
  Ca  Ca10  1  0.79458968  0.80126214  0.11673572  1
  Ca  Ca11  1  0.41110316  0.39781549  0.08872122  1
  Ca  Ca12  1  0.34087752  0.05756210  0.39054948  1
  Ca  Ca13  1  0.41216100  0.74753631  0.60757396  1
  Ca  Ca14  1  0.04245736  0.57501277  0.17831418  1
  Sn  Sn15  1  0.71151430  0.31741489  1.11584197  1
  Sn  Sn16  1  0.70322497  1.01417611  0.16681914  1
  Sn  Sn17  1  0.69122216  0.30249791  0.52526465  1
  Sn  Sn18  1  0.38606123  0.65964052  0.35341701  1
  Sn  Sn19  1  0.25413746  0.87835700  0.86002471  1
  Sn  Sn20  1  0.32046967  0.18224108  0.03655868  1
"
2130,"# generated using pymatgen
data_LiNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88755979
_cell_length_b   4.77456450
_cell_length_c   4.72662756
_cell_angle_alpha   123.39893296
_cell_angle_beta   120.27461319
_cell_angle_gamma   85.30982413
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNi2
_chemical_formula_sum   'Li2 Ni4'
_cell_volume   60.87947244
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.40792187  0.48736918  0.61769006  1
  Li  Li1  1  0.63483635  0.70622087  0.26176685  1
  Ni  Ni2  1  -0.25701119  0.22213551  0.29700286  1
  Ni  Ni3  1  -0.00056991  0.35803951  0.96809172  1
  Ni  Ni4  1  0.04412227  0.83918396  0.92180879  1
  Ni  Ni5  1  0.30070061  0.97705097  0.59363972  1
"
2131,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56544368
_cell_length_b   7.25167769
_cell_length_c   7.85818068
_cell_angle_alpha   79.27128791
_cell_angle_beta   63.90769660
_cell_angle_gamma   72.57344984
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li12
_cell_volume   271.20323493
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.30317278  0.11806007  0.73339545  1
  Li  Li1  1  0.32237959  0.46347772  0.29073613  1
  Li  Li2  1  0.54118756  0.78851342  0.34666998  1
  Li  Li3  1  0.63387143  0.38597915  0.85735162  1
  Li  Li4  1  0.28808472  0.77497370  0.00462269  1
  Li  Li5  1  0.80413604  0.12345270  0.14451989  1
  Li  Li6  1  0.95198725  0.86568674  0.44195686  1
  Li  Li7  1  0.92592936  0.50819584  0.07513922  1
  Li  Li8  1  0.75600686  0.32348543  0.47160421  1
  Li  Li9  1  0.28946944  0.13182068  0.14544458  1
  Li  Li10  1  0.81617143  0.92325211  0.85145168  1
  Li  Li11  1  0.18760353  0.55310244  0.67710770  1
"
2132,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.69312618
_cell_length_b   4.91860577
_cell_length_c   6.98631603
_cell_angle_alpha   99.56572914
_cell_angle_beta   87.15557180
_cell_angle_gamma   108.58601453
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al12
_cell_volume   214.96779201
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.17041193  0.87230433  -0.04897696  1
  Al  Al1  1  0.13835368  0.63481170  0.55081011  1
  Al  Al2  1  0.31413869  0.19626734  0.41203500  1
  Al  Al3  1  0.35086589  0.43893548  0.81459552  1
  Al  Al4  1  0.73500458  0.80724573  0.95390142  1
  Al  Al5  1  0.75709727  0.27321412  0.41031667  1
  Al  Al6  1  0.07429803  0.35836078  0.12900109  1
  Al  Al7  1  0.52530894  -0.00762695  0.68949144  1
  Al  Al8  1  0.46711275  0.73872157  0.27157090  1
  Al  Al9  1  0.91668161  0.81156353  0.28904208  1
  Al  Al10  1  0.96399854  0.08077743  0.67453402  1
  Al  Al11  1  0.56672810  0.25542495  0.07367870  1
"
2133,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59496930
_cell_length_b   3.18502582
_cell_length_c   5.13038202
_cell_angle_alpha   88.72147160
_cell_angle_beta   88.09812810
_cell_angle_gamma   97.52773463
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   90.55337316
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.50194765  -0.06890131  0.23620520  1
  Hf  Hf1  1  0.66565646  0.59884980  0.73666116  1
  Hf  Hf2  1  1.00419731  0.45852556  0.25738562  1
  Hf  Hf3  1  0.16819858  0.10152594  0.75974801  1
"
2134,"# generated using pymatgen
data_La3Ge7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.34283770
_cell_length_b   9.02611277
_cell_length_c   10.46680636
_cell_angle_alpha   87.95893333
_cell_angle_beta   91.31230750
_cell_angle_gamma   148.15443354
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3Ge7
_chemical_formula_sum   'La6 Ge14'
_cell_volume   515.19015029
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.79323891  0.34457337  0.34240517  1
  La  La1  1  0.04244747  0.02092870  0.85443941  1
  La  La2  1  0.06495383  0.03060917  0.51018316  1
  La  La3  1  0.80799237  0.37021317  -0.00656276  1
  La  La4  1  0.48234900  0.67374087  0.67343825  1
  La  La5  1  0.48396474  0.64353755  0.16252715  1
  Ge  Ge6  1  0.34783208  0.70729083  0.40040022  1
  Ge  Ge7  1  0.55039615  0.41250044  0.92724150  1
  Ge  Ge8  1  0.57638213  0.43400701  0.42395362  1
  Ge  Ge9  1  0.36230867  0.73820258  -0.08111243  1
  Ge  Ge10  1  0.95151956  0.26059497  0.55064402  1
  Ge  Ge11  1  0.98261684  0.21764465  0.04781640  1
  Ge  Ge12  1  0.94844293  0.26395629  0.79795268  1
  Ge  Ge13  1  0.97699602  0.19484410  0.30060072  1
  Ge  Ge14  1  0.28263878  0.93953786  0.84283725  1
  Ge  Ge15  1  0.24316473  0.99099431  0.29003018  1
  Ge  Ge16  1  0.65206047  0.47910492  0.17149048  1
  Ge  Ge17  1  0.58950208  0.45175866  0.67522041  1
  Ge  Ge18  1  0.24235315  0.74703006  0.64321747  1
  Ge  Ge19  1  0.29884010  0.79893048  0.17327710  1
"
2135,"# generated using pymatgen
data_Tm
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.54222710
_cell_length_b   11.40856169
_cell_length_c   9.59265129
_cell_angle_alpha   113.45291062
_cell_angle_beta   141.34794381
_cell_angle_gamma   91.16395876
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm
_chemical_formula_sum   Tm14
_cell_volume   437.15635887
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.71718173  0.13188545  0.83776296  1
  Tm  Tm1  1  0.41999787  0.44094289  0.36744858  1
  Tm  Tm2  1  0.30942045  0.59007256  0.63673463  1
  Tm  Tm3  1  0.10838422  0.70635545  0.27050287  1
  Tm  Tm4  1  1.01463088  0.11778038  0.60446286  1
  Tm  Tm5  1  0.57678170  0.52969311  0.10166622  1
  Tm  Tm6  1  -0.00619774  0.43054830  0.85884730  1
  Tm  Tm7  1  0.87971061  0.88426109  0.00695054  1
  Tm  Tm8  1  0.35907361  0.08922118  0.19873963  1
  Tm  Tm9  1  0.65875281  0.83486456  0.47672245  1
  Tm  Tm10  1  0.37690960  0.93871217  0.83821998  1
  Tm  Tm11  1  0.32113875  0.27359155  0.54570705  1
  Tm  Tm12  1  0.07528881  0.70101221  0.80279971  1
  Tm  Tm13  1  0.79892669  0.32105910  0.34343520  1
"
2136,"# generated using pymatgen
data_LiTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.10140231
_cell_length_b   4.10140217
_cell_length_c   4.10140247
_cell_angle_alpha   58.41329544
_cell_angle_beta   58.41329616
_cell_angle_gamma   58.41329595
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTl
_chemical_formula_sum   'Li1 Tl1'
_cell_volume   47.01292778
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99000001  0.71000000  0.08999999  1
  Tl  Tl1  1  0.48999999  0.21000000  0.59000001  1
"
2137,"# generated using pymatgen
data_TiFe7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.07488536
_cell_length_b   4.98946695
_cell_length_c   6.42250077
_cell_angle_alpha   39.03002696
_cell_angle_beta   43.05323364
_cell_angle_gamma   61.49685075
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiFe7
_chemical_formula_sum   'Ti1 Fe7'
_cell_volume   95.28385082
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.25000001  0.25999998  0.97000000  1
  Fe  Fe1  1  0.74999997  0.75999999  0.47000001  1
  Fe  Fe2  1  0.00241244  0.00775568  0.71759592  1
  Fe  Fe3  1  0.49758755  0.51224436  0.22240404  1
  Fe  Fe4  1  0.75000002  0.25999999  0.47000000  1
  Fe  Fe5  1  0.25000002  0.75999999  0.97000004  1
  Fe  Fe6  1  0.51421123  0.02584703  0.20405628  1
  Fe  Fe7  1  -0.01421123  0.49415298  0.73594371  1
"
2138,"# generated using pymatgen
data_HfSiAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37784594
_cell_length_b   5.15561048
_cell_length_c   5.37095559
_cell_angle_alpha   79.94939800
_cell_angle_beta   107.83122046
_cell_angle_gamma   61.30729027
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfSiAu
_chemical_formula_sum   'Hf2 Si2 Au2'
_cell_volume   114.76692069
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.06778568  0.69100047  0.30147457  1
  Hf  Hf1  1  0.31956150  -0.05329549  0.80722032  1
  Si  Si2  1  0.87605363  0.31512724  0.07714880  1
  Si  Si3  1  0.69235063  0.15370199  0.70145805  1
  Au  Au4  1  1.05397853  0.57734210  0.81830041  1
  Au  Au5  1  0.45027002  0.99612370  0.33439784  1
"
2139,"# generated using pymatgen
data_Hf2C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38806234
_cell_length_b   6.38806205
_cell_length_c   9.68895657
_cell_angle_alpha   89.99967581
_cell_angle_beta   89.99967982
_cell_angle_gamma   150.16618317
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2C
_chemical_formula_sum   'Hf8 C4'
_cell_volume   196.69629586
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.11278391  0.63188385  0.00512816  1
  Hf  Hf1  1  0.86188384  0.88278391  0.50512816  1
  Hf  Hf2  1  0.73864967  1.00230077  0.23684838  1
  Hf  Hf3  1  0.23230076  0.50864965  0.73684837  1
  Hf  Hf4  1  0.48677033  0.25617925  0.73590073  1
  Hf  Hf5  1  0.48617927  0.25677034  0.23590073  1
  Hf  Hf6  1  0.86597502  0.87884531  0.96914334  1
  Hf  Hf7  1  0.10884533  0.63597506  0.46914334  1
  C  C8  1  0.48512063  0.25960094  0.48558170  1
  C  C9  1  0.48960094  0.25512062  0.98558170  1
  C  C10  1  0.11521134  0.62667899  0.23739769  1
  C  C11  1  0.85667896  0.88521132  0.73739770  1
"
2140,"# generated using pymatgen
data_LiPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.76099482
_cell_length_b   5.35426479
_cell_length_c   9.21968606
_cell_angle_alpha   57.13048886
_cell_angle_beta   89.99999580
_cell_angle_gamma   89.99999692
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPt
_chemical_formula_sum   'Li4 Pt4'
_cell_volume   114.47580194
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.93312246  0.20552664  0.51908809  1
  Li  Li1  1  0.47682727  0.70434756  0.27098777  1
  Li  Li2  1  0.97687751  0.20552664  0.01908809  1
  Li  Li3  1  0.43317276  0.70434755  0.77098778  1
  Pt  Pt4  1  0.93986151  0.70480758  0.02090252  1
  Pt  Pt5  1  0.47008102  0.20531822  0.76902162  1
  Pt  Pt6  1  0.97013853  0.70480757  0.52090252  1
  Pt  Pt7  1  0.43991895  0.20531823  0.26902161  1
"
2141,"# generated using pymatgen
data_Re
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.18132212
_cell_length_b   5.35704073
_cell_length_c   5.35704086
_cell_angle_alpha   70.43728391
_cell_angle_beta   54.76480500
_cell_angle_gamma   54.76480579
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Re
_chemical_formula_sum   Re8
_cell_volume   118.34526610
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.33757104  0.87818889  0.38568677  1
  Re  Re1  1  0.83742883  0.37181051  0.87931385  1
  Re  Re2  1  0.33387871  0.87567407  0.88898738  1
  Re  Re3  1  0.84112084  0.37432562  0.37601293  1
  Re  Re4  1  0.84112396  0.86851038  0.88182281  1
  Re  Re5  1  0.33387654  0.38149019  0.38317661  1
  Re  Re6  1  0.34399181  0.37170114  0.87920351  1
  Re  Re7  1  0.83100826  0.87829920  0.38579613  1
"
2142,"# generated using pymatgen
data_CoIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.29248153
_cell_length_b   4.29248119
_cell_length_c   4.29248157
_cell_angle_alpha   36.69169568
_cell_angle_beta   36.69169754
_cell_angle_gamma   36.69169424
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoIr
_chemical_formula_sum   'Co1 Ir1'
_cell_volume   25.28657510
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.47999999  0.46000000  0.78000000  1
  Ir  Ir1  1  0.98000001  0.96000000  0.28000000  1
"
2143,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55489851
_cell_length_b   4.55489861
_cell_length_c   4.55489859
_cell_angle_alpha   59.75272620
_cell_angle_beta   59.75272497
_cell_angle_gamma   59.75272570
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   66.44704997
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.95000000  0.32000000  0.35000000  1
  Al  Al1  1  0.70000000  0.07000000  0.10000000  1
  Al  Al2  1  0.45000000  0.82000000  0.85000000  1
  Al  Al3  1  0.20000000  0.57000000  0.60000000  1
"
2144,"# generated using pymatgen
data_Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.39998755
_cell_length_b   7.36234441
_cell_length_c   8.60511746
_cell_angle_alpha   96.45622749
_cell_angle_beta   90.35459570
_cell_angle_gamma   75.27991794
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sb
_chemical_formula_sum   Sb14
_cell_volume   572.17133169
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.72077364  -0.04623204  0.46343614  1
  Sb  Sb1  1  0.53548075  0.44834090  0.79051512  1
  Sb  Sb2  1  0.40007406  0.99570546  0.17480294  1
  Sb  Sb3  1  0.91999406  0.44805922  0.06728758  1
  Sb  Sb4  1  0.18084283  0.51018890  0.62643433  1
  Sb  Sb5  1  0.08372220  0.06445736  0.07811396  1
  Sb  Sb6  1  0.72021257  0.70298485  0.89465938  1
  Sb  Sb7  1  0.63974156  0.18876214  0.21587327  1
  Sb  Sb8  1  0.40358664  0.67940628  0.54094856  1
  Sb  Sb9  1  0.01323883  0.33641819  0.38620164  1
  Sb  Sb10  1  0.92633662  0.83225320  0.71239558  1
  Sb  Sb11  1  0.38242994  0.35311449  0.05461478  1
  Sb  Sb12  1  0.17097275  0.90765704  0.37234950  1
  Sb  Sb13  1  0.83259355  0.23888401  0.64236723  1
"
2145,"# generated using pymatgen
data_TiFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.85301001
_cell_length_b   6.59820748
_cell_length_c   7.22762400
_cell_angle_alpha   24.10662625
_cell_angle_beta   17.72567057
_cell_angle_gamma   26.57959649
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiFe
_chemical_formula_sum   'Ti2 Fe2'
_cell_volume   51.44095233
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.41000001  0.28000001  0.47999999  1
  Ti  Ti1  1  0.91000000  0.77999999  0.98000001  1
  Fe  Fe2  1  0.16000000  0.53000000  0.23000000  1
  Fe  Fe3  1  0.66000000  0.03000000  0.73000000  1
"
2146,"# generated using pymatgen
data_AlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32772885
_cell_length_b   4.44142234
_cell_length_c   6.76010650
_cell_angle_alpha   57.25862852
_cell_angle_beta   83.62811074
_cell_angle_gamma   99.89214194
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi2
_chemical_formula_sum   'Al3 Ni6'
_cell_volume   104.35797357
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.69318747  0.62310435  0.22745585  1
  Al  Al1  1  0.96758889  1.06174594  0.36084192  1
  Al  Al2  1  0.07470148  0.33416734  0.87093383  1
  Ni  Ni3  1  0.51321505  0.18475822  0.11653044  1
  Ni  Ni4  1  0.40713220  -0.02706683  0.56080974  1
  Ni  Ni5  1  0.26091542  0.73838936  0.01047693  1
  Ni  Ni6  1  0.15761104  0.51700359  0.45051673  1
  Ni  Ni7  1  0.61530176  0.41358540  0.67016283  1
  Ni  Ni8  1  0.83034671  0.85431265  -0.20772829  1
"
2147,"# generated using pymatgen
data_KAl4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38477494
_cell_length_b   6.34000279
_cell_length_c   12.67753889
_cell_angle_alpha   129.55357648
_cell_angle_beta   129.90577778
_cell_angle_gamma   50.41415274
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KAl4
_chemical_formula_sum   'K2 Al8'
_cell_volume   279.91310877
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.71635694  0.11739009  0.14189556  1
  K  K1  1  0.25757844  0.58365231  0.64291407  1
  Al  Al2  1  0.38756239  0.26905096  0.83610754  1
  Al  Al3  1  0.38124238  0.28807846  0.33177416  1
  Al  Al4  1  0.88727811  0.77012675  0.33626296  1
  Al  Al5  1  0.88678540  0.79223052  0.83020782  1
  Al  Al6  1  0.93106489  0.33932213  0.05680706  1
  Al  Al7  1  0.88666837  0.27868310  0.58356508  1
  Al  Al8  1  0.43542506  0.83439977  0.55492045  1
  Al  Al9  1  0.38003802  0.77706591  0.08554529  1
"
