,cif
3113,"# generated using pymatgen
data_Sc3Ga5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10631249
_cell_length_b   9.79366489
_cell_length_c   7.77659322
_cell_angle_alpha   118.21626389
_cell_angle_beta   105.32136873
_cell_angle_gamma   115.45715729
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3Ga5
_chemical_formula_sum   'Sc3 Ga5'
_cell_volume   152.31163104
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.48712731  0.20271631  0.36157112  1
  Sc  Sc1  1  1.02171526  0.64541956  0.36449455  1
  Sc  Sc2  1  0.44619136  0.66923775  0.98897519  1
  Ga  Ga3  1  0.86608437  0.28148918  0.09082306  1
  Ga  Ga4  1  0.90528277  0.97279557  0.45414855  1
  Ga  Ga5  1  0.54872751  -0.08205281  0.87459126  1
  Ga  Ga6  1  0.57526556  0.56280630  0.60573436  1
  Ga  Ga7  1  0.17960586  0.29758813  0.79966191  1
"
3114,"# generated using pymatgen
data_DyPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02814414
_cell_length_b   5.02814408
_cell_length_c   5.03226134
_cell_angle_alpha   131.40498579
_cell_angle_beta   131.40498723
_cell_angle_gamma   71.10981734
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPd3
_chemical_formula_sum   'Dy1 Pd3'
_cell_volume   70.09919389
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.04604445  0.41604444  0.09101390  1
  Pd  Pd1  1  0.79345210  0.66388923  0.58891875  1
  Pd  Pd2  1  0.29388922  0.16345210  0.58891875  1
  Pd  Pd3  1  0.54661423  0.91661423  0.09114860  1
"
3115,"# generated using pymatgen
data_DyPd6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14474828
_cell_length_b   7.68405176
_cell_length_c   7.85716662
_cell_angle_alpha   140.95548927
_cell_angle_beta   137.28601038
_cell_angle_gamma   42.76172527
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPd6
_chemical_formula_sum   'Dy1 Pd6'
_cell_volume   122.62079734
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.22095041  0.92347459  0.56509793  1
  Pd  Pd1  1  0.91956403  0.08229598  0.90952048  1
  Pd  Pd2  1  0.70507797  0.56434703  0.94760299  1
  Pd  Pd3  1  0.95354149  0.56835193  0.42345523  1
  Pd  Pd4  1  0.57204366  0.23420545  0.21846379  1
  Pd  Pd5  1  0.38521277  0.05572874  0.39008685  1
  Pd  Pd6  1  1.06360967  0.58159628  0.84577273  1
"
3116,"# generated using pymatgen
data_MgGaRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34266513
_cell_length_b   4.34266520
_cell_length_c   4.34266537
_cell_angle_alpha   59.98710589
_cell_angle_beta   59.98710586
_cell_angle_gamma   59.98710539
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGaRu2
_chemical_formula_sum   'Mg1 Ga1 Ru2'
_cell_volume   57.89313464
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.26000000  0.49000000  0.32000001  1
  Ga  Ga1  1  0.76000000  0.99000000  0.82000000  1
  Ru  Ru2  1  0.01001025  0.24001025  0.07001025  1
  Ru  Ru3  1  0.50998975  0.73998975  0.56998974  1
"
3117,"# generated using pymatgen
data_CaSnAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.18023780
_cell_length_b   7.18023790
_cell_length_c   7.17577369
_cell_angle_alpha   130.69045649
_cell_angle_beta   130.69045756
_cell_angle_gamma   72.20313362
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSnAs2
_chemical_formula_sum   'Ca2 Sn2 As4'
_cell_volume   208.05861566
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.77013013  0.08986987  0.70999999  1
  Ca  Ca1  1  0.51986987  0.34013015  0.21000001  1
  Sn  Sn2  1  0.01990420  0.84009581  0.21000001  1
  Sn  Sn3  1  0.27009585  0.58990415  0.70999999  1
  As  As4  1  0.50393852  0.82377508  0.71080024  1
  As  As5  1  0.03622492  0.35606147  0.70919976  1
  As  As6  1  0.25377506  0.07393855  0.21080025  1
  As  As7  1  0.78606145  0.60622493  0.20919975  1
"
3118,"# generated using pymatgen
data_La2TlIn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.62404163
_cell_length_b   5.62404162
_cell_length_c   5.62404163
_cell_angle_alpha   59.88371480
_cell_angle_beta   59.88371468
_cell_angle_gamma   59.88371550
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La2TlIn
_chemical_formula_sum   'La2 Tl1 In1'
_cell_volume   125.45362867
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.12000149  0.21000149  0.59000149  1
  La  La1  1  0.61999851  0.70999851  0.08999851  1
  Tl  Tl2  1  0.37000000  0.46000000  0.84000000  1
  In  In3  1  0.87000000  0.96000000  0.34000000  1
"
3119,"# generated using pymatgen
data_TbTmPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96021707
_cell_length_b   4.96021714
_cell_length_c   4.96021711
_cell_angle_alpha   59.54702493
_cell_angle_beta   59.54702416
_cell_angle_gamma   59.54702439
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbTmPd2
_chemical_formula_sum   'Tb1 Tm1 Pd2'
_cell_volume   85.40653406
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.94000000  0.44000000  0.06000000  1
  Tm  Tm1  1  0.44000000  0.94000000  0.56000000  1
  Pd  Pd2  1  0.18998357  0.68998357  0.30998357  1
  Pd  Pd3  1  0.69001643  0.19001643  0.81001643  1
"
3120,"# generated using pymatgen
data_Tb2AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06297203
_cell_length_b   5.06297201
_cell_length_c   5.06297208
_cell_angle_alpha   59.72354079
_cell_angle_beta   59.72354204
_cell_angle_gamma   59.72354106
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2AlCu
_chemical_formula_sum   'Tb2 Al1 Cu1'
_cell_volume   91.19397291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.71985218  0.20985218  0.04985218  1
  Tb  Tb1  1  0.22014782  0.71014782  0.55014782  1
  Al  Al2  1  0.47000000  0.96000000  0.80000000  1
  Cu  Cu3  1  0.97000000  0.46000000  0.30000000  1
"
3121,"# generated using pymatgen
data_Tm2TlPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10908961
_cell_length_b   5.10908962
_cell_length_c   5.10908960
_cell_angle_alpha   59.72451428
_cell_angle_beta   59.72451432
_cell_angle_gamma   59.72451453
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2TlPd
_chemical_formula_sum   'Tm2 Tl1 Pd1'
_cell_volume   93.71082974
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.78017787  0.29017787  0.98017787  1
  Tm  Tm1  1  0.27982213  0.78982213  0.47982213  1
  Tl  Tl2  1  0.03000000  0.54000000  0.23000000  1
  Pd  Pd3  1  0.53000000  0.04000000  0.73000000  1
"
3122,"# generated using pymatgen
data_NdCd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19462485
_cell_length_b   5.19462488
_cell_length_c   5.19462484
_cell_angle_alpha   59.80740270
_cell_angle_beta   59.80740227
_cell_angle_gamma   59.80740288
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdCd3
_chemical_formula_sum   'Nd1 Cd3'
_cell_volume   98.68353654
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.27000000  0.83000000  0.84000000  1
  Cd  Cd1  1  0.51988872  0.07988872  0.08988872  1
  Cd  Cd2  1  0.02011128  0.58011128  0.59011128  1
  Cd  Cd3  1  0.77000000  0.33000000  0.34000000  1
"
3123,"# generated using pymatgen
data_TbMgRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68199499
_cell_length_b   4.68199497
_cell_length_c   4.68334317
_cell_angle_alpha   59.56048764
_cell_angle_beta   59.56048638
_cell_angle_gamma   59.55751693
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbMgRh2
_chemical_formula_sum   'Tb1 Mg1 Rh2'
_cell_volume   71.86735512
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.47896036  0.74896035  0.52518771  1
  Mg  Mg1  1  0.97644591  0.24644591  0.02871168  1
  Rh  Rh2  1  0.22973357  0.49973358  0.28029596  1
  Rh  Rh3  1  0.72486016  -0.00513984  0.77580465  1
"
3124,"# generated using pymatgen
data_ScPdPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.87700436
_cell_length_b   4.87700434
_cell_length_c   4.03444158
_cell_angle_alpha   65.51818861
_cell_angle_beta   65.51819099
_cell_angle_gamma   48.80560523
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScPdPt2
_chemical_formula_sum   'Sc1 Pd1 Pt2'
_cell_volume   64.29832951
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.04559591  0.41559592  0.59349020  1
  Pd  Pd1  1  0.54537674  0.91537675  0.09500227  1
  Pt  Pt2  1  0.29444563  0.66444563  0.83576472  1
  Pt  Pt3  1  0.79458172  0.16458171  0.33574280  1
"
3125,"# generated using pymatgen
data_Sm2AlTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.36612528
_cell_length_b   5.36612534
_cell_length_c   5.36612523
_cell_angle_alpha   59.76763515
_cell_angle_beta   59.76763458
_cell_angle_gamma   59.76763509
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm2AlTl
_chemical_formula_sum   'Sm2 Al1 Tl1'
_cell_volume   108.68510930
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.41993217  0.96993217  0.90993217  1
  Sm  Sm1  1  0.92006783  0.47006783  0.41006783  1
  Al  Al2  1  0.67000000  0.22000000  0.16000000  1
  Tl  Tl3  1  0.17000000  0.72000000  0.66000000  1
"
3126,"# generated using pymatgen
data_Lu2MgCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22939163
_cell_length_b   5.22939165
_cell_length_c   5.22939159
_cell_angle_alpha   59.94517383
_cell_angle_beta   59.94517368
_cell_angle_gamma   59.94517349
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu2MgCd
_chemical_formula_sum   'Lu2 Mg1 Cd1'
_cell_volume   100.99459463
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.27999028  0.02999028  0.86999028  1
  Lu  Lu1  1  0.78000972  0.53000972  0.37000972  1
  Mg  Mg2  1  0.03000000  0.78000000  0.62000000  1
  Cd  Cd3  1  0.53000000  0.28000000  0.12000000  1
"
3127,"# generated using pymatgen
data_DyPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02962517
_cell_length_b   5.02962517
_cell_length_c   5.02774560
_cell_angle_alpha   131.37849246
_cell_angle_beta   131.37849201
_cell_angle_gamma   71.23844790
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPd3
_chemical_formula_sum   'Dy1 Pd3'
_cell_volume   70.09311528
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.07000000  0.13000000  0.23000000  1
  Pd  Pd1  1  0.81983157  0.38016843  0.73000000  1
  Pd  Pd2  1  0.32016843  0.87983157  0.73000000  1
  Pd  Pd3  1  0.57000000  0.63000000  0.23000000  1
"
3128,"# generated using pymatgen
data_Tm(PRu)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56240310
_cell_length_b   5.55862798
_cell_length_c   5.55308365
_cell_angle_alpha   137.55657015
_cell_angle_beta   137.57147008
_cell_angle_gamma   61.69829732
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm(PRu)2
_chemical_formula_sum   'Tm1 P2 Ru2'
_cell_volume   77.23060389
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.81936898  0.32823020  0.57010040  1
  P  P1  1  0.44323051  0.94759099  0.57074311  1
  P  P2  1  0.19770222  0.70264563  0.56911393  1
  Ru  Ru3  1  0.56983953  0.57601937  0.07025546  1
  Ru  Ru4  1  0.06985877  0.07551381  0.06978710  1
"
3129,"# generated using pymatgen
data_TmGaPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65983732
_cell_length_b   4.65983737
_cell_length_c   4.65983736
_cell_angle_alpha   59.73796851
_cell_angle_beta   59.73796846
_cell_angle_gamma   59.73796947
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmGaPd2
_chemical_formula_sum   'Tm1 Ga1 Pd2'
_cell_volume   71.12220891
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.11000000  0.13000000  0.01000000  1
  Ga  Ga1  1  0.61000000  0.63000000  0.51000000  1
  Pd  Pd2  1  0.35970676  0.37970676  0.25970676  1
  Pd  Pd3  1  0.86029324  0.88029324  0.76029324  1
"
3130,"# generated using pymatgen
data_NdMgTl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37782274
_cell_length_b   5.37782262
_cell_length_c   5.37782281
_cell_angle_alpha   59.71827997
_cell_angle_beta   59.71828026
_cell_angle_gamma   59.71827986
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdMgTl2
_chemical_formula_sum   'Nd1 Mg1 Tl2'
_cell_volume   109.27395914
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.94000000  0.06000000  0.48000000  1
  Mg  Mg1  1  0.44000000  0.56000000  0.98000000  1
  Tl  Tl2  1  0.18985168  0.30985168  0.72985168  1
  Tl  Tl3  1  0.69014832  0.81014832  0.23014832  1
"
3131,"# generated using pymatgen
data_TbPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.99267756
_cell_length_b   7.94161154
_cell_length_c   7.77958921
_cell_angle_alpha   142.35115032
_cell_angle_beta   129.38088352
_cell_angle_gamma   71.69819525
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbPd
_chemical_formula_sum   'Tb3 Pd3'
_cell_volume   133.54499300
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  1.05585098  -0.02006522  0.41772921  1
  Tb  Tb1  1  0.70611272  0.63324177  0.40322099  1
  Tb  Tb2  1  0.36268722  0.28869388  1.38631976  1
  Pd  Pd3  1  0.27249348  0.64662590  0.92431718  1
  Pd  Pd4  1  -0.10450999  0.36584258  0.95773940  1
  Pd  Pd5  1  0.50736559  0.90566109  0.85067346  1
"
3132,"# generated using pymatgen
data_Sm2CdIn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42797968
_cell_length_b   5.42797988
_cell_length_c   5.42797981
_cell_angle_alpha   59.82289444
_cell_angle_beta   59.82289253
_cell_angle_gamma   59.82289321
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm2CdIn
_chemical_formula_sum   'Sm2 Cd1 In1'
_cell_volume   112.62902632
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.14999739  0.83999739  0.48999739  1
  Sm  Sm1  1  0.65000261  0.34000261  0.99000261  1
  Cd  Cd2  1  0.40000000  0.09000000  0.74000000  1
  In  In3  1  0.90000000  0.59000000  0.24000000  1
"
3133,"# generated using pymatgen
data_Ca4Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.11222872
_cell_length_b   12.45233028
_cell_length_c   5.58630728
_cell_angle_alpha   81.85469682
_cell_angle_beta   107.32590899
_cell_angle_gamma   69.74021209
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca4Ni
_chemical_formula_sum   'Ca8 Ni2'
_cell_volume   366.27586318
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.38381491  0.05219755  0.36369005  1
  Ca  Ca1  1  0.68448914  0.51373638  0.90602678  1
  Ca  Ca2  1  0.13064921  0.65712143  0.09571335  1
  Ca  Ca3  1  0.81610674  0.02625566  -0.05455198  1
  Ca  Ca4  1  0.42901524  0.34307920  0.35278716  1
  Ca  Ca5  1  0.09426136  0.25081381  0.72777182  1
  Ca  Ca6  1  0.15777015  0.84519704  0.60791500  1
  Ca  Ca7  1  0.63601136  0.76198680  0.30873295  1
  Ni  Ni8  1  0.65741854  0.84021609  0.79062373  1
  Ni  Ni9  1  0.35046334  -0.01060396  0.88129115  1
"
3134,"# generated using pymatgen
data_Lu2TlCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.24440766
_cell_length_b   5.24440772
_cell_length_c   5.24440766
_cell_angle_alpha   59.84031180
_cell_angle_beta   59.84031172
_cell_angle_gamma   59.84031003
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu2TlCd
_chemical_formula_sum   'Lu2 Tl1 Cd1'
_cell_volume   101.62428949
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.17006945  0.36006946  0.27006945  1
  Lu  Lu1  1  0.66993054  0.85993054  0.76993055  1
  Tl  Tl2  1  0.42000000  0.61000000  0.52000000  1
  Cd  Cd3  1  0.92000000  0.11000000  0.02000000  1
"
3135,"# generated using pymatgen
data_MgPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86060222
_cell_length_b   4.86060222
_cell_length_c   4.86068247
_cell_angle_alpha   131.52435811
_cell_angle_beta   131.52435753
_cell_angle_gamma   70.98018440
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgPd3
_chemical_formula_sum   'Mg1 Pd3'
_cell_volume   63.03130416
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.99000000  0.38000000  0.70000000  1
  Pd  Pd1  1  0.74001013  0.62998987  0.20000000  1
  Pd  Pd2  1  0.23998987  0.13001013  0.20000000  1
  Pd  Pd3  1  0.49000000  0.88000000  0.70000000  1
"
3136,"# generated using pymatgen
data_DyPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02610876
_cell_length_b   7.72369814
_cell_length_c   4.13699955
_cell_angle_alpha   105.49609224
_cell_angle_beta   114.32549180
_cell_angle_gamma   130.67136265
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyPd3
_chemical_formula_sum   'Dy1 Pd3'
_cell_volume   70.14228746
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.18388674  0.82153410  0.21280067  1
  Pd  Pd1  1  0.42246634  0.56647000  0.20396390  1
  Pd  Pd2  1  0.94151121  0.07641065  0.21888328  1
  Pd  Pd3  1  0.67213571  0.31558526  0.20435215  1
"
3137,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69417093
_cell_length_b   5.69414055
_cell_length_c   5.95461610
_cell_angle_alpha   116.73693760
_cell_angle_beta   116.74576172
_cell_angle_gamma   93.37454861
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li4 Mn4 O8'
_cell_volume   145.47781134
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.23709182  0.25602534  0.02037905  1
  Li  Li1  1  0.73646754  0.75578752  0.01987122  1
  Li  Li2  1  0.23782895  0.75746467  0.52033481  1
  Li  Li3  1  0.73732784  0.25746922  0.51985411  1
  Mn  Mn4  1  0.23637771  0.75521634  0.02007961  1
  Mn  Mn5  1  0.73742931  0.25480486  0.02013893  1
  Mn  Mn6  1  0.73690441  0.75586788  0.52002932  1
  Mn  Mn7  1  0.23658322  0.25559101  0.52020634  1
  O  O8  1  0.98641018  0.01188147  0.02408993  1
  O  O9  1  0.48983835  0.49990533  0.01547974  1
  O  O10  1  0.98647604  0.51293209  0.52417847  1
  O  O11  1  0.49005937  0.00093139  0.51564195  1
  O  O12  1  0.48651223  0.50639934  0.51978721  1
  O  O13  1  0.98816862  0.00808923  0.52003543  1
  O  O14  1  0.48744296  0.00497324  0.01982189  1
  O  O15  1  0.98908145  0.50666107  0.02007198  1
"
