,cif
1443,"# generated using pymatgen
data_CaZn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.82766020
_cell_length_b   4.82766026
_cell_length_c   4.82766003
_cell_angle_alpha   59.95952981
_cell_angle_beta   59.95952825
_cell_angle_gamma   59.95953064
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZn3
_chemical_formula_sum   'Ca1 Zn3'
_cell_volume   79.48703489
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.85000000  0.73000000  0.18000000  1
  Zn  Zn1  1  0.09978439  0.97978439  0.42978439  1
  Zn  Zn2  1  0.60021561  0.48021561  0.93021561  1
  Zn  Zn3  1  0.35000000  0.23000000  0.68000000  1
"
1444,"# generated using pymatgen
data_Ba2GeAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.15611628
_cell_length_b   8.15611618
_cell_length_c   8.15611571
_cell_angle_alpha   34.69278254
_cell_angle_beta   34.69278222
_cell_angle_gamma   34.69277903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2GeAu
_chemical_formula_sum   'Ba2 Ge1 Au1'
_cell_volume   156.85906294
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.09069536  0.73069536  0.24069544  1
  Ba  Ba1  1  0.91913565  0.55913565  0.06913547  1
  Ge  Ge2  1  0.33638854  -0.02361144  0.48638876  1
  Au  Au3  1  0.67378045  0.31378043  0.82378032  1
"
1445,"# generated using pymatgen
data_Hf2AlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.70911269
_cell_length_b   4.70911271
_cell_length_c   4.70911268
_cell_angle_alpha   59.99933876
_cell_angle_beta   59.99933945
_cell_angle_gamma   59.99933876
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2AlZn
_chemical_formula_sum   'Hf2 Al1 Zn1'
_cell_volume   73.84068973
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.86991394  0.80991394  0.30991395  1
  Hf  Hf1  1  0.37008606  0.31008606  0.81008606  1
  Al  Al2  1  0.62000000  0.56000000  0.06000000  1
  Zn  Zn3  1  0.12000000  0.06000000  0.56000000  1
"
1446,"# generated using pymatgen
data_SrBi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.41106437
_cell_length_b   6.41106443
_cell_length_c   4.28572803
_cell_angle_alpha   90.00000015
_cell_angle_beta   90.00000067
_cell_angle_gamma   120.00000276
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrBi3
_chemical_formula_sum   'Sr1 Bi3'
_cell_volume   152.55115722
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66000000  0.16000000  0.29000000  1
  Bi  Bi1  1  0.16000000  0.16000000  0.79000000  1
  Bi  Bi2  1  0.66000000  0.66000000  0.79000000  1
  Bi  Bi3  1  0.16000000  0.66000000  0.79000000  1
"
1447,"# generated using pymatgen
data_Ne
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62307783
_cell_length_b   4.62307777
_cell_length_c   7.03741703
_cell_angle_alpha   89.90850166
_cell_angle_beta   90.09149848
_cell_angle_gamma   120.66888931
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ne
_chemical_formula_sum   Ne4
_cell_volume   129.37153499
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ne  Ne0  1  0.62969880  0.36030120  -0.00042673  1
  Ne  Ne1  1  0.97010100  0.01989900  0.71869850  1
  Ne  Ne2  1  0.30019770  0.68980230  0.49082855  1
  Ne  Ne3  1  0.97000249  0.01999750  0.27089968  1
"
1448,"# generated using pymatgen
data_TiAlPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43366981
_cell_length_b   4.43366994
_cell_length_c   4.43366980
_cell_angle_alpha   59.78753939
_cell_angle_beta   59.78753956
_cell_angle_gamma   59.78753997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAlPd2
_chemical_formula_sum   'Ti1 Al1 Pd2'
_cell_volume   61.33031672
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.19000000  0.91000000  0.95000000  1
  Al  Al1  1  0.69000000  0.41000000  0.45000000  1
  Pd  Pd2  1  0.94000339  0.66000339  0.70000339  1
  Pd  Pd3  1  0.43999661  0.15999661  0.19999661  1
"
1449,"# generated using pymatgen
data_YbMnF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.90380838
_cell_length_b   3.41012361
_cell_length_c   5.17662943
_cell_angle_alpha   84.88412044
_cell_angle_beta   66.25756549
_cell_angle_gamma   87.13640972
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbMnF5
_chemical_formula_sum   'Yb1 Mn1 F5'
_cell_volume   95.00762355
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.93464677  0.00201820  0.68225098  1
  Mn  Mn1  1  0.33903325  0.49264372  -0.05040654  1
  F  F2  1  0.67457839  0.52727837  0.66513365  1
  F  F3  1  0.30550547  -0.04604764  0.72143417  1
  F  F4  1  1.13308774  0.52515129  0.35735542  1
  F  F5  1  0.98009332  0.45277687  0.96069009  1
  F  F6  1  0.49305510  0.04617921  0.07354221  1
"
1450,"# generated using pymatgen
data_MnAl4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.20331901
_cell_length_b   6.58155032
_cell_length_c   6.86817673
_cell_angle_alpha   41.25130751
_cell_angle_beta   24.87503736
_cell_angle_gamma   43.23809666
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnAl4
_chemical_formula_sum   'Mn1 Al4'
_cell_volume   76.67528166
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.60768492  0.21238250  0.81698382  1
  Al  Al1  1  0.76178019  0.53908032  0.15711502  1
  Al  Al2  1  0.88836791  0.92681742  0.47916966  1
  Al  Al3  1  0.44132385  0.88387559  0.48752891  1
  Al  Al4  1  0.31084313  0.49784416  0.16920258  1
"
1451,"# generated using pymatgen
data_TmGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05023056
_cell_length_b   7.74706062
_cell_length_c   5.04256153
_cell_angle_alpha   128.46725262
_cell_angle_beta   120.25532608
_cell_angle_gamma   71.11881959
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmGa
_chemical_formula_sum   'Tm3 Ga3'
_cell_volume   133.41338656
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.98841104  0.58903747  0.31663652  1
  Tm  Tm1  1  0.32972517  0.92947176  0.32152973  1
  Tm  Tm2  1  0.66133520  0.26203043  0.32256609  1
  Ga  Ga3  1  0.03264180  0.08955946  0.81927760  1
  Ga  Ga4  1  0.29985342  0.42968957  0.82043798  1
  Ga  Ga5  1  0.61803337  0.76021132  0.81955208  1
"
1452,"# generated using pymatgen
data_K4Al9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.23589041
_cell_length_b   4.44012346
_cell_length_c   12.14109343
_cell_angle_alpha   100.67326772
_cell_angle_beta   56.96048254
_cell_angle_gamma   90.14820581
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K4Al9
_chemical_formula_sum   'K4 Al9'
_cell_volume   363.12887737
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.28539634  0.39483796  0.10886898  1
  K  K1  1  0.27523057  0.17477156  0.66073089  1
  K  K2  1  -0.19504532  0.53859677  0.43747046  1
  K  K3  1  0.07263477  0.82213820  0.95123999  1
  Al  Al4  1  0.73152777  0.44897077  0.17295495  1
  Al  Al5  1  0.77173864  0.32220072  0.92743422  1
  Al  Al6  1  0.12343197  0.07025259  0.44774749  1
  Al  Al7  1  0.34914857  0.54453445  0.38335108  1
  Al  Al8  1  0.57703309  1.02721228  0.33903143  1
  Al  Al9  1  0.63050881  0.79096575  0.86727682  1
  Al  Al10  1  0.75382963  0.20882920  0.70115340  1
  Al  Al11  1  0.99400278  0.66455277  0.62772577  1
  Al  Al12  1  0.58056237  0.92213695  0.11501454  1
"
1453,"# generated using pymatgen
data_GdIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.46144418
_cell_length_b   3.46144409
_cell_length_c   3.40132758
_cell_angle_alpha   90.00000042
_cell_angle_beta   89.99999929
_cell_angle_gamma   90.00000062
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdIr
_chemical_formula_sum   'Gd1 Ir1'
_cell_volume   40.75333109
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.87999999  0.36000001  0.67217048  1
  Ir  Ir1  1  0.38000001  0.85999999  0.17782952  1
"
1454,"# generated using pymatgen
data_TiCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.86195126
_cell_length_b   4.80771084
_cell_length_c   4.84137314
_cell_angle_alpha   84.06876112
_cell_angle_beta   54.56441618
_cell_angle_gamma   94.11819055
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCo
_chemical_formula_sum   'Ti4 Co4'
_cell_volume   109.10321111
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.22883293  0.72712854  0.64367258  1
  Ti  Ti1  1  0.58713851  0.28688231  0.18387379  1
  Ti  Ti2  1  0.13358283  0.14678736  0.08013921  1
  Ti  Ti3  1  0.77986357  0.58890022  0.53255955  1
  Co  Co4  1  0.73416830  0.82442805  0.06973944  1
  Co  Co5  1  0.62907668  0.05235298  0.65142716  1
  Co  Co6  1  0.31159433  0.64052816  0.09966367  1
  Co  Co7  1  0.05574285  0.23299238  0.61892461  1
"
1455,"# generated using pymatgen
data_TmAlReC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.55525467
_cell_length_b   7.55525164
_cell_length_c   7.55524047
_cell_angle_alpha   23.63758233
_cell_angle_beta   23.63753130
_cell_angle_gamma   23.63735605
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmAlReC
_chemical_formula_sum   'Tm1 Al1 Re1 C1'
_cell_volume   60.89299825
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.15737950  0.60737918  0.73737846  1
  Al  Al1  1  0.94560064  0.39559173  0.52556261  1
  Re  Re2  1  0.36809796  0.81810099  -0.05189089  1
  C  C3  1  0.74892191  0.19892811  0.32894981  1
"
1456,"# generated using pymatgen
data_EuPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23286077
_cell_length_b   5.23286101
_cell_length_c   5.23286096
_cell_angle_alpha   59.20602999
_cell_angle_beta   59.20602924
_cell_angle_gamma   59.20602767
_symmetry_Int_Tables_number   1
_chemical_formula_structural   EuPd
_chemical_formula_sum   'Eu2 Pd2'
_cell_volume   99.48892629
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.49000000  0.70000000  0.64000000  1
  Eu  Eu1  1  0.99000000  0.20000000  0.14000000  1
  Pd  Pd2  1  0.74000000  0.95000000  0.89000000  1
  Pd  Pd3  1  0.24000000  0.45000000  0.39000000  1
"
1457,"# generated using pymatgen
data_GdPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65203308
_cell_length_b   4.63452621
_cell_length_c   3.25624441
_cell_angle_alpha   90.00000136
_cell_angle_beta   89.99999914
_cell_angle_gamma   120.76051738
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdPt2
_chemical_formula_sum   'Gd1 Pt2'
_cell_volume   60.32763253
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.28816880  0.83216854  0.54000000  1
  Pt  Pt1  1  0.95184700  0.16956163  0.04000000  1
  Pt  Pt2  1  0.61998421  0.49826983  0.04000000  1
"
1458,"# generated using pymatgen
data_TaNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.76470838
_cell_length_b   4.76629403
_cell_length_c   4.76629387
_cell_angle_alpha   59.86563702
_cell_angle_beta   59.89768956
_cell_angle_gamma   59.89768824
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNi2
_chemical_formula_sum   'Ta2 Ni4'
_cell_volume   76.34279466
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.30998125  0.70998482  0.55998482  1
  Ta  Ta1  1  0.06001264  0.46001312  0.31001312  1
  Ni  Ni2  1  0.68000210  0.08991694  0.44007941  1
  Ni  Ni3  1  0.68000211  0.59007941  0.93991693  1
  Ni  Ni4  1  0.17991685  0.09000728  0.94000729  1
  Ni  Ni5  1  0.68008505  0.08999843  0.93999842  1
"
1459,"# generated using pymatgen
data_Nd3Cd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.99505763
_cell_length_b   4.99505768
_cell_length_c   4.99505777
_cell_angle_alpha   89.99999955
_cell_angle_beta   89.99999941
_cell_angle_gamma   90.00000018
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd3Cd
_chemical_formula_sum   'Nd3 Cd1'
_cell_volume   124.62969328
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.98000000  0.03000000  0.95000000  1
  Nd  Nd1  1  0.48000000  0.53000000  0.95000000  1
  Nd  Nd2  1  0.48000000  0.03000000  0.45000000  1
  Cd  Cd3  1  0.98000000  0.53000000  0.45000000  1
"
1460,"# generated using pymatgen
data_TbZn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.15401850
_cell_length_b   6.18988380
_cell_length_c   4.60258562
_cell_angle_alpha   90.00000086
_cell_angle_beta   89.99999837
_cell_angle_gamma   120.69523224
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbZn3
_chemical_formula_sum   'Tb2 Zn6'
_cell_volume   150.76081257
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.02675394  0.36924288  0.72000001  1
  Tb  Tb1  1  0.37397007  0.03736457  0.22000000  1
  Zn  Zn2  1  0.85191270  -0.00569304  0.22000000  1
  Zn  Zn3  1  0.39383959  0.54482725  0.22000000  1
  Zn  Zn4  1  0.85194632  0.55402791  0.22000000  1
  Zn  Zn5  1  0.54724596  0.40853775  0.72000000  1
  Zn  Zn6  1  0.00696944  0.86008632  0.72000000  1
  Zn  Zn7  1  0.54736199  0.85160636  0.72000001  1
"
1461,"# generated using pymatgen
data_LuAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02349689
_cell_length_b   5.02349696
_cell_length_c   5.02349691
_cell_angle_alpha   59.28562511
_cell_angle_beta   59.28562428
_cell_angle_gamma   59.28562463
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuAu
_chemical_formula_sum   'Lu2 Au2'
_cell_volume   88.18207577
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.04000000  0.62000000  0.32000000  1
  Lu  Lu1  1  0.54000000  0.12000000  0.82000000  1
  Au  Au2  1  0.29000000  0.87000000  0.57000000  1
  Au  Au3  1  0.79000000  0.37000000  0.07000000  1
"
1462,"# generated using pymatgen
data_Y2Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05936725
_cell_length_b   6.62160264
_cell_length_c   9.79597898
_cell_angle_alpha   89.99939899
_cell_angle_beta   89.99999916
_cell_angle_gamma   90.00000175
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Sb
_chemical_formula_sum   'Y8 Sb4'
_cell_volume   328.17626251
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.16000000  0.88509949  0.20153171  1
  Y  Y1  1  0.66000001  0.73180432  0.78185170  1
  Y  Y2  1  0.65999999  0.23157547  0.70153945  1
  Y  Y3  1  0.16000000  0.38485713  0.28185042  1
  Y  Y4  1  0.16000000  0.47311486  0.93448032  1
  Y  Y5  1  0.66000000  0.14469555  0.04883172  1
  Y  Y6  1  0.66000000  0.64352281  0.43447310  1
  Y  Y7  1  0.16000000  0.97198931  0.54883178  1
  Sb  Sb8  1  0.16000000  -0.00557755  0.87369260  1
  Sb  Sb9  1  0.66000000  0.62306409  0.10960928  1
  Sb  Sb10  1  0.65999999  0.12223308  0.37369426  1
  Sb  Sb11  1  0.16000000  0.49362144  0.60961365  1
"
1463,"# generated using pymatgen
data_SrIn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.94650227
_cell_length_b   11.80344580
_cell_length_c   8.63205708
_cell_angle_alpha   91.58777975
_cell_angle_beta   115.04736143
_cell_angle_gamma   65.93270339
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrIn
_chemical_formula_sum   'Sr12 In12'
_cell_volume   908.31755072
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.01332344  0.21570462  0.01092093  1
  Sr  Sr1  1  0.28837867  0.63186773  0.07102368  1
  Sr  Sr2  1  0.16592665  0.89760040  0.53898518  1
  Sr  Sr3  1  0.63857310  0.71562958  0.36748063  1
  Sr  Sr4  1  0.11102451  0.58360843  0.55983166  1
  Sr  Sr5  1  0.81902072  -0.05654217  0.59350378  1
  Sr  Sr6  1  0.81147382  0.82834389  0.11709675  1
  Sr  Sr7  1  0.60793737  0.31771908  0.49409519  1
  Sr  Sr8  1  0.15437871  0.23818429  0.48879715  1
  Sr  Sr9  1  0.51732591  0.32386034  0.92610562  1
  Sr  Sr10  1  0.38416087  0.03089632  0.95341674  1
  Sr  Sr11  1  0.70708833  0.55084567  0.89009236  1
  In  In12  1  0.91787958  0.66387161  0.81449731  1
  In  In13  1  0.54484935  0.84571574  0.67506694  1
  In  In14  1  0.00364284  -0.05867331  0.05041848  1
  In  In15  1  0.08329294  0.48988830  0.17199468  1
  In  In16  1  0.57402211  0.08450290  0.73710306  1
  In  In17  1  0.42854224  0.10688086  0.34362523  1
  In  In18  1  0.30196304  -0.07933422  0.27668094  1
  In  In19  1  0.40238223  0.64289397  0.48862338  1
  In  In20  1  0.84683129  0.12644007  0.26197043  1
  In  In21  1  0.73994025  0.41339019  0.24911572  1
  In  In22  1  0.88835137  0.43386567  0.62903676  1
  In  In23  1  0.18969066  0.37284006  0.91051739  1
"
1464,"# generated using pymatgen
data_Sm(Mg2Cu)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.19128274
_cell_length_b   9.38795537
_cell_length_c   10.25703406
_cell_angle_alpha   90.05596483
_cell_angle_beta   89.90062994
_cell_angle_gamma   105.12989193
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm(Mg2Cu)2
_chemical_formula_sum   'Sm2 Mg8 Cu4'
_cell_volume   296.64439602
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.56892920  0.55722819  0.15965900  1
  Sm  Sm1  1  0.41564474  0.64249592  0.65925372  1
  Mg  Mg2  1  0.39618866  0.88741701  0.08515559  1
  Mg  Mg3  1  0.59664836  0.31185983  0.58631104  1
  Mg  Mg4  1  0.85421213  0.22703205  0.12673595  1
  Mg  Mg5  1  0.13106301  0.97344913  0.62594616  1
  Mg  Mg6  1  0.98266653  0.76278233  0.38858954  1
  Mg  Mg7  1  0.72130294  1.06590730  0.37685230  1
  Mg  Mg8  1  0.00045180  0.43755024  0.88883457  1
  Mg  Mg9  1  0.25937167  0.13348686  0.87755630  1
  Cu  Cu10  1  0.11613707  0.49245608  0.41226536  1
  Cu  Cu11  1  0.41711116  0.29800147  0.33110649  1
  Cu  Cu12  1  0.86507805  0.70827560  0.91226871  1
  Cu  Cu13  1  0.56519468  0.90205797  0.82946526  1
"
1465,"# generated using pymatgen
data_MnVO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40973577
_cell_length_b   5.40973570
_cell_length_c   5.40973572
_cell_angle_alpha   34.43274968
_cell_angle_beta   34.43274984
_cell_angle_gamma   34.43274986
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnVO2
_chemical_formula_sum   'Mn1 V1 O2'
_cell_volume   45.15174679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.04999999  0.99000000  0.06000000  1
  V  V1  1  0.55000000  0.49000000  0.56000001  1
  O  O2  1  0.80015440  0.74015440  0.81015439  1
  O  O3  1  0.29984560  0.23984560  0.30984560  1
"
1466,"# generated using pymatgen
data_YIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43801873
_cell_length_b   3.43801869
_cell_length_c   3.43801866
_cell_angle_alpha   90.00000105
_cell_angle_beta   89.99999696
_cell_angle_gamma   90.00000082
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YIr
_chemical_formula_sum   'Y1 Ir1'
_cell_volume   40.63728650
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.84000001  0.50000000  0.46999999  1
  Ir  Ir1  1  0.33999999  0.00000000  0.97000001  1
"
