,cif
3815,"# generated using pymatgen
data_RbVF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.05448952
_cell_length_b   6.05448965
_cell_length_c   6.05392329
_cell_angle_alpha   60.00443756
_cell_angle_beta   60.00443863
_cell_angle_gamma   59.99506600
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbVF3
_chemical_formula_sum   'Rb2 V2 F6'
_cell_volume   156.92419885
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.94925606  0.96925605  0.53076423  1
  Rb  Rb1  1  0.44926280  0.46926280  0.03077093  1
  V  V2  1  0.19646401  0.21646402  0.78355639  1
  V  V3  1  0.69769919  0.71769920  0.28234268  1
  F  F4  1  0.94436288  0.46644720  0.03496846  1
  F  F5  1  0.44787731  0.46787732  0.53143000  1
  F  F6  1  0.44707503  0.96503539  0.53355677  1
  F  F7  1  0.44644721  0.96436287  0.03496847  1
  F  F8  1  0.94503540  0.46707503  0.53355677  1
  F  F9  1  0.94652011  0.96652011  0.03408530  1
"
3816,"# generated using pymatgen
data_Tb2IrPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.91751913
_cell_length_b   4.91751931
_cell_length_c   4.91751940
_cell_angle_alpha   59.80264175
_cell_angle_beta   59.80263962
_cell_angle_gamma   59.80264096
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2IrPt
_chemical_formula_sum   'Tb2 Ir1 Pt1'
_cell_volume   83.70918995
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.13001353  0.13001354  0.92001354  1
  Tb  Tb1  1  0.62998646  0.62998647  0.41998646  1
  Ir  Ir2  1  0.88000000  0.88000000  0.67000000  1
  Pt  Pt3  1  0.38000000  0.38000000  0.17000000  1
"
3817,"# generated using pymatgen
data_La3Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.92043950
_cell_length_b   4.92043950
_cell_length_c   4.92043957
_cell_angle_alpha   90.00000000
_cell_angle_beta   89.99999994
_cell_angle_gamma   89.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3Zn
_chemical_formula_sum   'La3 Zn1'
_cell_volume   119.12740854
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.40000000  0.30000000  0.73000000  1
  La  La1  1  0.90000000  0.30000000  0.23000000  1
  La  La2  1  0.40000000  0.80000000  0.23000000  1
  Zn  Zn3  1  0.90000000  0.80000000  0.73000000  1
"
3818,"# generated using pymatgen
data_Ce3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79942781
_cell_length_b   4.79942782
_cell_length_c   4.79942779
_cell_angle_alpha   89.99999990
_cell_angle_beta   89.99999976
_cell_angle_gamma   90.00000034
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce3Sn
_chemical_formula_sum   'Ce3 Sn1'
_cell_volume   110.55245465
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.41000000  0.72000000  0.12000000  1
  Ce  Ce1  1  0.91000000  0.72000000  0.62000000  1
  Ce  Ce2  1  0.91000000  0.22000000  0.12000000  1
  Sn  Sn3  1  0.41000000  0.22000000  0.62000000  1
"
3819,"# generated using pymatgen
data_Sn4Pd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.22266950
_cell_length_b   7.48263319
_cell_length_c   6.95634305
_cell_angle_alpha   131.79012579
_cell_angle_beta   118.44620698
_cell_angle_gamma   92.35530622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn4Pd3
_chemical_formula_sum   'Sn4 Pd3'
_cell_volume   177.77199153
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.17185730  0.77538601  0.53766165  1
  Sn  Sn1  1  0.68073784  0.27433070  0.61291452  1
  Sn  Sn2  1  0.06076322  0.13633733  0.18249654  1
  Sn  Sn3  1  0.30817733  0.39804883  0.04043046  1
  Pd  Pd4  1  0.79097584  0.91535155  0.57237459  1
  Pd  Pd5  1  0.56310948  0.63252339  0.65930049  1
  Pd  Pd6  1  0.18437900  0.78802220  0.16482173  1
"
3820,"# generated using pymatgen
data_MnAl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16938306
_cell_length_b   4.16938304
_cell_length_c   4.16938307
_cell_angle_alpha   59.93189944
_cell_angle_beta   59.93190012
_cell_angle_gamma   59.93189767
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnAl
_chemical_formula_sum   'Mn2 Al2'
_cell_volume   51.17160397
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.28000000  0.82000000  0.61000000  1
  Mn  Mn1  1  0.78000000  0.32000000  0.11000000  1
  Al  Al2  1  0.03000000  0.57000000  0.36000000  1
  Al  Al3  1  0.53000000  0.07000000  0.86000000  1
"
3821,"# generated using pymatgen
data_Tb2SnPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13475376
_cell_length_b   5.13475377
_cell_length_c   5.13475380
_cell_angle_alpha   59.68953339
_cell_angle_beta   59.68953266
_cell_angle_gamma   59.68953337
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2SnPt
_chemical_formula_sum   'Tb2 Sn1 Pt1'
_cell_volume   95.05393075
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.03011083  0.31011083  0.30011083  1
  Tb  Tb1  1  0.52988917  0.80988917  0.79988917  1
  Sn  Sn2  1  0.28000000  0.56000000  0.55000000  1
  Pt  Pt3  1  0.78000000  0.06000000  0.05000000  1
"
3822,"# generated using pymatgen
data_Eu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.57140592
_cell_length_b   7.57140594
_cell_length_c   7.31609337
_cell_angle_alpha   135.58564768
_cell_angle_beta   135.58564533
_cell_angle_gamma   67.65200150
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu
_chemical_formula_sum   Eu4
_cell_volume   198.04847263
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.32000000  0.88000000  0.49000000  1
  Eu  Eu1  1  0.57000000  0.63000000  0.99000000  1
  Eu  Eu2  1  0.82000000  0.38000001  0.49000000  1
  Eu  Eu3  1  0.07000000  0.13000000  0.99000000  1
"
3823,"# generated using pymatgen
data_Ba3Tl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.31871208
_cell_length_b   6.31871203
_cell_length_c   6.31871195
_cell_angle_alpha   59.19081745
_cell_angle_beta   59.19081726
_cell_angle_gamma   59.19081725
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba3Tl
_chemical_formula_sum   'Ba3 Tl1'
_cell_volume   175.10107423
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.17990479  0.57990479  0.20990479  1
  Ba  Ba1  1  0.68009521  0.08009521  0.71009521  1
  Ba  Ba2  1  0.93000000  0.33000000  0.96000000  1
  Tl  Tl3  1  0.43000000  0.83000000  0.46000000  1
"
3824,"# generated using pymatgen
data_LiZnSn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86570251
_cell_length_b   4.86570255
_cell_length_c   4.86570242
_cell_angle_alpha   59.28797196
_cell_angle_beta   59.28797192
_cell_angle_gamma   59.28797287
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZnSn2
_chemical_formula_sum   'Li1 Zn1 Sn2'
_cell_volume   80.13500176
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.36000000  0.31000000  0.26000000  1
  Zn  Zn1  1  0.86000000  0.81000000  0.76000000  1
  Sn  Sn2  1  0.60998022  0.55998022  0.50998022  1
  Sn  Sn3  1  0.11001978  0.06001978  0.01001978  1
"
3825,"# generated using pymatgen
data_Nd2PdAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23418300
_cell_length_b   5.23418306
_cell_length_c   5.23418312
_cell_angle_alpha   59.09252661
_cell_angle_beta   59.09252612
_cell_angle_gamma   59.09252743
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2PdAu
_chemical_formula_sum   'Nd2 Pd1 Au1'
_cell_volume   99.30074407
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.68004336  0.43004336  0.34004336  1
  Nd  Nd1  1  0.17995664  0.92995664  0.83995664  1
  Pd  Pd2  1  0.43000000  0.18000000  0.09000000  1
  Au  Au3  1  0.93000000  0.68000000  0.59000000  1
"
3826,"# generated using pymatgen
data_SnPPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.67831084
_cell_length_b   9.15894769
_cell_length_c   6.25344475
_cell_angle_alpha   139.91613777
_cell_angle_beta   135.99373729
_cell_angle_gamma   48.54333662
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnPPt2
_chemical_formula_sum   'Sn2 P2 Pt4'
_cell_volume   190.49559274
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.28122416  0.68251453  0.10863483  1
  Sn  Sn1  1  0.15440562  0.90372132  0.71389390  1
  P  P2  1  0.84035913  0.43182792  0.43424684  1
  P  P3  1  0.50188566  0.10703812  0.91472912  1
  Pt  Pt4  1  0.41262093  0.01408366  0.39253999  1
  Pt  Pt5  1  0.98872490  0.56293097  1.01531577  1
  Pt  Pt6  1  0.50012294  0.48759588  0.44342328  1
  Pt  Pt7  1  0.90065666  0.03028761  0.99721626  1
"
3827,"# generated using pymatgen
data_HfZr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10280172
_cell_length_b   5.10280177
_cell_length_c   5.10280181
_cell_angle_alpha   59.15361738
_cell_angle_beta   59.15361740
_cell_angle_gamma   59.15361798
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfZr3
_chemical_formula_sum   'Hf1 Zr3'
_cell_volume   92.14083722
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.89000000  0.46000000  0.22000000  1
  Zr  Zr1  1  0.14002056  0.71002056  0.47002056  1
  Zr  Zr2  1  0.63997944  0.20997944  0.96997944  1
  Zr  Zr3  1  0.39000000  0.96000000  0.72000000  1
"
3828,"# generated using pymatgen
data_Tb2ZnNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.93902335
_cell_length_b   4.93902325
_cell_length_c   4.93902344
_cell_angle_alpha   59.56274412
_cell_angle_beta   59.56274476
_cell_angle_gamma   59.56274474
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2ZnNi
_chemical_formula_sum   'Tb2 Zn1 Ni1'
_cell_volume   84.34697352
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.30019842  0.52019842  0.36019843  1
  Tb  Tb1  1  0.79980158  0.01980158  0.85980157  1
  Zn  Zn2  1  0.55000000  0.77000000  0.61000000  1
  Ni  Ni3  1  0.05000000  0.27000000  0.11000000  1
"
3829,"# generated using pymatgen
data_NdGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.39964494
_cell_length_b   10.39963819
_cell_length_c   10.28023217
_cell_angle_alpha   156.16394507
_cell_angle_beta   156.16429260
_cell_angle_gamma   33.87597419
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdGa3
_chemical_formula_sum   'Nd2 Ga6'
_cell_volume   181.43384891
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.65515917  0.27544840  0.49714768  1
  Nd  Nd1  1  0.90544838  0.02515933  0.99714778  1
  Ga  Ga2  1  0.40580486  0.52524893  0.99510532  1
  Ga  Ga3  1  0.15524895  0.77580507  0.49510529  1
  Ga  Ga4  1  0.27105432  0.48945931  0.57705944  1
  Ga  Ga5  1  0.77874833  0.79907655  0.39068759  1
  Ga  Ga6  1  0.11945976  0.64105413  1.07705979  1
  Ga  Ga7  1  0.42907622  0.14874829  0.89068713  1
"
3830,"# generated using pymatgen
data_ErAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07507939
_cell_length_b   5.07507935
_cell_length_c   5.07507940
_cell_angle_alpha   59.39245538
_cell_angle_beta   59.39245557
_cell_angle_gamma   59.39245630
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAu
_chemical_formula_sum   'Er2 Au2'
_cell_volume   91.15216651
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.61000000  0.05000000  0.31000000  1
  Er  Er1  1  0.11000000  0.55000000  0.81000000  1
  Au  Au2  1  0.86000000  0.30000000  0.56000000  1
  Au  Au3  1  0.36000000  0.80000000  0.06000000  1
"
3831,"# generated using pymatgen
data_MgGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79306651
_cell_length_b   4.79306653
_cell_length_c   4.79306648
_cell_angle_alpha   59.82981962
_cell_angle_beta   59.82981875
_cell_angle_gamma   59.82981898
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa
_chemical_formula_sum   'Mg2 Ga2'
_cell_volume   77.56122166
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.24987368  0.24987368  0.35987368  1
  Mg  Mg1  1  0.00012632  0.00012632  0.11012632  1
  Ga  Ga2  1  0.49997695  0.49997695  0.60997695  1
  Ga  Ga3  1  0.75002305  0.75002305  0.86002305  1
"
3832,"# generated using pymatgen
data_DySn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.27069634
_cell_length_b   5.69169664
_cell_length_c   6.29278519
_cell_angle_alpha   144.40548420
_cell_angle_beta   141.13005575
_cell_angle_gamma   50.96190341
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DySn
_chemical_formula_sum   'Dy2 Sn2'
_cell_volume   108.19760728
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.28923299  0.93235382  0.94593000  1
  Dy  Dy1  1  0.82076703  0.57764618  0.65407001  1
  Sn  Sn2  1  0.31770861  0.10685767  0.61957201  1
  Sn  Sn3  1  0.79229138  0.40314233  0.98042799  1
"
3833,"# generated using pymatgen
data_Gd2IrPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.93196921
_cell_length_b   4.93196920
_cell_length_c   4.93196934
_cell_angle_alpha   59.87210776
_cell_angle_beta   59.87210844
_cell_angle_gamma   59.87210879
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2IrPt
_chemical_formula_sum   'Gd2 Ir1 Pt1'
_cell_volume   84.58316858
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.45004194  0.53004194  0.22004194  1
  Gd  Gd1  1  0.94995806  0.02995806  0.71995806  1
  Ir  Ir2  1  0.20000000  0.28000000  0.97000000  1
  Pt  Pt3  1  0.70000000  0.78000000  0.47000000  1
"
3834,"# generated using pymatgen
data_Ti2GaSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65687387
_cell_length_b   4.65687391
_cell_length_c   4.65687370
_cell_angle_alpha   59.87487548
_cell_angle_beta   59.87487554
_cell_angle_gamma   59.87487718
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2GaSn
_chemical_formula_sum   'Ti2 Ga1 Sn1'
_cell_volume   71.20879847
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.81006242  0.72006243  0.17006243  1
  Ti  Ti1  1  0.30993758  0.21993757  0.66993757  1
  Ga  Ga2  1  0.56000000  0.47000000  0.92000000  1
  Sn  Sn3  1  0.06000000  0.97000000  0.41999999  1
"
3835,"# generated using pymatgen
data_MnGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.04550149
_cell_length_b   5.52026632
_cell_length_c   5.52194407
_cell_angle_alpha   63.31809756
_cell_angle_beta   90.18533347
_cell_angle_gamma   89.81969680
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnGa3
_chemical_formula_sum   'Mn3 Ga9'
_cell_volume   191.89202423
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.82394282  0.13419187  0.23453210  1
  Mn  Mn1  1  0.82454755  0.63145556  0.73277113  1
  Mn  Mn2  1  0.31934399  0.62660075  0.24071634  1
  Ga  Ga3  1  0.30977195  0.12107763  0.74562146  1
  Ga  Ga4  1  0.63456819  0.39544678  0.46999482  1
  Ga  Ga5  1  0.99316671  0.88892461  -0.02242816  1
  Ga  Ga6  1  0.12562845  0.41844893  -0.00028307  1
  Ga  Ga7  1  0.52667172  0.87258011  0.44422341  1
  Ga  Ga8  1  0.12487274  0.86889373  0.44725485  1
  Ga  Ga9  1  0.52662880  0.42446755  0.99153276  1
  Ga  Ga10  1  0.63117781  0.89594315  0.97105767  1
  Ga  Ga11  1  0.99967927  0.40196932  0.46500669  1
"
3836,"# generated using pymatgen
data_TbZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07902003
_cell_length_b   5.07902000
_cell_length_c   5.07902005
_cell_angle_alpha   59.72587003
_cell_angle_beta   59.72587003
_cell_angle_gamma   59.72586895
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbZn
_chemical_formula_sum   'Tb2 Zn2'
_cell_volume   92.06879826
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.04000000  0.12000000  0.35000000  1
  Tb  Tb1  1  0.54000000  0.62000000  0.85000000  1
  Zn  Zn2  1  0.29000000  0.37000000  0.60000000  1
  Zn  Zn3  1  0.79000000  0.87000000  0.10000000  1
"
3837,"# generated using pymatgen
data_NdCdPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90983161
_cell_length_b   4.90983163
_cell_length_c   4.90983157
_cell_angle_alpha   59.91035999
_cell_angle_beta   59.91035938
_cell_angle_gamma   59.91035816
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdCdPt2
_chemical_formula_sum   'Nd1 Cd1 Pt2'
_cell_volume   83.52197303
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.58000000  0.38000000  0.67000000  1
  Cd  Cd1  1  0.08000000  0.88000000  0.17000000  1
  Pt  Pt2  1  0.82984513  0.62984513  0.91984513  1
  Pt  Pt3  1  0.33015487  0.13015487  0.42015487  1
"
3838,"# generated using pymatgen
data_Cd2SnAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.17803768
_cell_length_b   6.17803298
_cell_length_c   6.17802019
_cell_angle_alpha   41.68986388
_cell_angle_beta   41.68978763
_cell_angle_gamma   41.68959998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cd2SnAu
_chemical_formula_sum   'Cd2 Sn1 Au1'
_cell_volume   94.29598225
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.18026735  0.08026735  0.66026741  1
  Cd  Cd1  1  0.65973265  0.55973266  0.13973259  1
  Sn  Sn2  1  0.42000000  0.31999999  0.90000000  1
  Au  Au3  1  0.92000000  0.82000000  0.40000000  1
"
3839,"# generated using pymatgen
data_Dy3Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.91534594
_cell_length_b   4.91534603
_cell_length_c   4.91534589
_cell_angle_alpha   90.00000024
_cell_angle_beta   89.99999939
_cell_angle_gamma   89.99999950
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy3Mg
_chemical_formula_sum   'Dy3 Mg1'
_cell_volume   118.75783452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.70000000  0.93000000  0.22000000  1
  Dy  Dy1  1  0.20000000  0.93000000  0.72000000  1
  Dy  Dy2  1  0.20000000  0.43000000  0.22000000  1
  Mg  Mg3  1  0.70000000  0.43000000  0.72000000  1
"
3840,"# generated using pymatgen
data_YCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31344247
_cell_length_b   5.31344258
_cell_length_c   5.31344244
_cell_angle_alpha   60.02278941
_cell_angle_beta   60.02278852
_cell_angle_gamma   60.02278953
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCd
_chemical_formula_sum   'Y2 Cd2'
_cell_volume   106.12977937
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.58000000  0.25000000  0.96000000  1
  Y  Y1  1  0.08000000  0.75000000  0.46000000  1
  Cd  Cd2  1  0.83000000  0.50000000  0.21000000  1
  Cd  Cd3  1  0.33000000  0.00000000  0.71000000  1
"
