,cif
1323,"# generated using pymatgen
data_MgGa2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56211183
_cell_length_b   4.57920668
_cell_length_c   6.23172770
_cell_angle_alpha   90.19753647
_cell_angle_beta   90.19278345
_cell_angle_gamma   119.75737268
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa2
_chemical_formula_sum   'Mg2 Ga4'
_cell_volume   113.01650682
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.61122356  0.01997164  0.21998832  1
  Mg  Mg1  1  0.61122356  0.01997164  0.71998832  1
  Ga  Ga2  1  0.94837836  0.68902282  0.97002240  1
  Ga  Ga3  1  0.94837835  0.68902281  0.47002241  1
  Ga  Ga4  1  0.28039809  0.35100554  0.96998928  1
  Ga  Ga5  1  0.28039809  0.35100554  0.46998928  1
"
1324,"# generated using pymatgen
data_Rb8Au3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.35842283
_cell_length_b   13.44089181
_cell_length_c   28.05242760
_cell_angle_alpha   112.85879561
_cell_angle_beta   117.10988823
_cell_angle_gamma   49.73008461
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb8Au3
_chemical_formula_sum   'Rb16 Au6'
_cell_volume   1612.65448778
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.01356847  0.49294571  0.65842006  1
  Rb  Rb1  1  0.03123140  0.47308393  0.10618034  1
  Rb  Rb2  1  0.65585536  0.87189641  0.60344308  1
  Rb  Rb3  1  0.63445304  0.93632354  0.07752912  1
  Rb  Rb4  1  0.70740131  0.11812721  0.34299451  1
  Rb  Rb5  1  0.59545248  0.83791699  0.83197342  1
  Rb  Rb6  1  0.91470208  0.15090402  0.11450896  1
  Rb  Rb7  1  0.30304453  0.61608484  0.49229912  1
  Rb  Rb8  1  0.42047659  0.10972124  0.48212414  1
  Rb  Rb9  1  0.41608501  0.65939675  0.36275178  1
  Rb  Rb10  1  0.97878107  0.62249799  0.97861965  1
  Rb  Rb11  1  0.76920243  0.16409973  0.94095445  1
  Rb  Rb12  1  0.35034909  0.16162587  0.75097329  1
  Rb  Rb13  1  0.76244269  0.53248542  0.23555144  1
  Rb  Rb14  1  0.52708521  0.50291306  0.80589911  1
  Rb  Rb15  1  1.14316398  0.96658735  0.22456132  1
  Au  Au16  1  0.14094780  0.85003227  0.99300088  1
  Au  Au17  1  0.13115859  0.92419359  0.46451370  1
  Au  Au18  1  0.94651324  0.80688808  0.74646841  1
  Au  Au19  1  0.42372806  0.23048443  0.19739506  1
  Au  Au20  1  0.34717610  0.66735649  0.69964834  1
  Au  Au21  1  0.33718145  0.79443509  0.09018981  1
"
1325,"# generated using pymatgen
data_Cs4Ge11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.15337857
_cell_length_b   16.03822300
_cell_length_c   8.48461276
_cell_angle_alpha   53.75361420
_cell_angle_beta   95.28934266
_cell_angle_gamma   110.79096591
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs4Ge11
_chemical_formula_sum   'Cs4 Ge11'
_cell_volume   724.92742361
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.17248164  0.73511685  0.06052706  1
  Cs  Cs1  1  0.56452107  0.03254919  0.48911594  1
  Cs  Cs2  1  0.11111562  0.14296845  0.82868130  1
  Cs  Cs3  1  0.65271271  0.48764993  0.57907286  1
  Ge  Ge4  1  0.89664269  0.40641014  0.33349709  1
  Ge  Ge5  1  0.67034508  0.21592930  -0.04914472  1
  Ge  Ge6  1  0.36244175  0.68995956  0.76728882  1
  Ge  Ge7  1  0.48743583  0.82794051  0.39679479  1
  Ge  Ge8  1  0.03317029  0.51151872  0.96325166  1
  Ge  Ge9  1  0.66651242  0.21839526  0.64710010  1
  Ge  Ge10  1  0.15643563  0.84899100  0.33196604  1
  Ge  Ge11  1  0.98471580  0.69612763  0.69258486  1
  Ge  Ge12  1  0.44286116  0.25572362  0.08490150  1
  Ge  Ge13  1  0.17293737  0.64645570  0.53223486  1
  Ge  Ge14  1  0.53567093  0.31426412  0.31212784  1
"
1326,"# generated using pymatgen
data_Zr3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.91957731
_cell_length_b   5.91957699
_cell_length_c   3.27001448
_cell_angle_alpha   74.62809542
_cell_angle_beta   74.62809667
_cell_angle_gamma   49.69633092
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr3Ni
_chemical_formula_sum   'Zr3 Ni1'
_cell_volume   83.57443113
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.50829307  0.13829306  -0.04084352  1
  Zr  Zr1  1  0.11108146  0.74108149  0.33595894  1
  Zr  Zr2  1  0.80982798  0.43982797  0.93341192  1
  Ni  Ni3  1  0.31079749  0.94079748  0.63147266  1
"
1327,"# generated using pymatgen
data_Cs4Sn5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   15.48478864
_cell_length_b   14.52035670
_cell_length_c   4.96535483
_cell_angle_alpha   75.53177974
_cell_angle_beta   85.55307244
_cell_angle_gamma   146.83787914
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs4Sn5
_chemical_formula_sum   'Cs4 Sn5'
_cell_volume   497.22466774
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.96111233  0.20742993  0.15355544  1
  Cs  Cs1  1  0.26111073  0.75279791  0.44425459  1
  Cs  Cs2  1  0.75682819  0.69458106  0.96433131  1
  Cs  Cs3  1  0.29227674  0.12233184  1.05059188  1
  Sn  Sn4  1  -0.05642287  0.61420415  0.10210130  1
  Sn  Sn5  1  0.73869945  0.35448855  0.82833258  1
  Sn  Sn6  1  0.53673975  0.20990824  0.46905020  1
  Sn  Sn7  1  0.46698532  0.67987529  0.17004199  1
  Sn  Sn8  1  0.25267036  0.30438302  0.50774072  1
"
1328,"# generated using pymatgen
data_LiUIr4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.93343829
_cell_length_b   4.82590128
_cell_length_c   4.81503098
_cell_angle_alpha   70.18814165
_cell_angle_beta   80.46266022
_cell_angle_gamma   60.44282495
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiUIr4
_chemical_formula_sum   'Li1 U1 Ir4'
_cell_volume   93.81666801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.18983573  0.74690371  -0.08739731  1
  U  U1  1  0.78206444  -0.06204159  0.41848840  1
  Ir  Ir2  1  0.45444556  0.10452464  0.91826469  1
  Ir  Ir3  1  1.12428159  0.26733883  0.41748010  1
  Ir  Ir4  1  0.46636889  0.59582801  0.41640885  1
  Ir  Ir5  1  0.80300377  0.42744639  0.91675525  1
"
1329,"# generated using pymatgen
data_HfMn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03294499
_cell_length_b   7.42093798
_cell_length_c   4.90952057
_cell_angle_alpha   72.26819215
_cell_angle_beta   111.84364008
_cell_angle_gamma   69.53709607
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfMn3
_chemical_formula_sum   'Hf2 Mn6'
_cell_volume   110.67384416
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.86078350  0.16653303  0.56572030  1
  Hf  Hf1  1  0.81240495  0.89140214  0.18038109  1
  Mn  Mn2  1  0.35953154  0.65953154  0.94837367  1
  Mn  Mn3  1  0.32064331  0.39681319  0.80518665  1
  Mn  Mn4  1  0.08406884  0.20241656  0.12369690  1
  Mn  Mn5  1  0.63184278  0.56976218  0.54582737  1
  Mn  Mn6  1  0.04643494  0.48428828  0.20812725  1
  Mn  Mn7  1  0.60429011  0.84925309  0.63268677  1
"
1330,"# generated using pymatgen
data_HfNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10853615
_cell_length_b   9.60069895
_cell_length_c   5.17471633
_cell_angle_alpha   40.68363351
_cell_angle_beta   78.52623800
_cell_angle_gamma   57.41834983
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfNi
_chemical_formula_sum   'Hf4 Ni4'
_cell_volume   128.87712606
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.06498502  1.01942900  -0.22145135  1
  Hf  Hf1  1  0.88889358  0.61615969  0.00381259  1
  Hf  Hf2  1  0.36519845  0.15734127  0.00861424  1
  Hf  Hf3  1  0.59043077  0.47708209  0.77384147  1
  Ni  Ni4  1  0.45050867  0.50781542  0.26064498  1
  Ni  Ni5  1  0.50270058  0.12866600  0.51933531  1
  Ni  Ni6  1  0.90362045  0.70718474  0.37153072  1
  Ni  Ni7  1  0.05366248  0.92632180  0.41367203  1
"
1331,"# generated using pymatgen
data_Hg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79071648
_cell_length_b   8.77768961
_cell_length_c   18.98958839
_cell_angle_alpha   85.24095775
_cell_angle_beta   114.79977978
_cell_angle_gamma   74.37581699
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hg
_chemical_formula_sum   Hg17
_cell_volume   822.36735198
_cell_formula_units_Z   17
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.63517857  0.74877804  0.70394921  1
  Hg  Hg1  1  0.60803499  0.78513038  0.35148090  1
  Hg  Hg2  1  -0.00995638  0.04778237  0.48855097  1
  Hg  Hg3  1  -0.00225985  0.04079163  -0.00241471  1
  Hg  Hg4  1  0.96953610  0.03737648  0.77401296  1
  Hg  Hg5  1  0.94136558  0.03362032  0.27789906  1
  Hg  Hg6  1  0.47122237  0.08351812  0.44858023  1
  Hg  Hg7  1  0.45292704  0.10079326  0.75500140  1
  Hg  Hg8  1  0.42776773  0.12321993  0.26609421  1
  Hg  Hg9  1  0.93615226  0.42741712  0.13596335  1
  Hg  Hg10  1  0.76712513  0.52359972  0.83305527  1
  Hg  Hg11  1  0.83313719  0.45542752  0.41521344  1
  Hg  Hg12  1  0.49343226  0.32010593  0.86150983  1
  Hg  Hg13  1  0.81061580  0.12916301  0.10380280  1
  Hg  Hg14  1  0.39688353  0.01353146  0.93687724  1
  Hg  Hg15  1  0.28144656  0.52308666  0.40172002  1
  Hg  Hg16  1  0.76739112  0.69665805  0.01870382  1
"
1332,"# generated using pymatgen
data_Re
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38658809
_cell_length_b   2.67939841
_cell_length_c   2.67924677
_cell_angle_alpha   109.95896060
_cell_angle_beta   89.99999942
_cell_angle_gamma   90.00000128
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Re
_chemical_formula_sum   Re2
_cell_volume   29.59891405
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.66000000  0.10237082  0.14653275  1
  Re  Re1  1  0.16000001  0.61762918  0.63346725  1
"
1333,"# generated using pymatgen
data_TiCd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64536671
_cell_length_b   2.91742644
_cell_length_c   29.53177108
_cell_angle_alpha   114.61656505
_cell_angle_beta   90.00026610
_cell_angle_gamma   90.00004608
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCd3
_chemical_formula_sum   'Ti4 Cd12'
_cell_volume   363.85519341
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.53000571  0.46240218  0.69065887  1
  Ti  Ti1  1  0.03000030  0.99799938  0.19688032  1
  Ti  Ti2  1  0.52999949  0.20217776  0.14997140  1
  Ti  Ti3  1  0.03000440  0.75692743  0.65119065  1
  Cd  Cd4  1  0.03000249  0.36596496  0.43127588  1
  Cd  Cd5  1  0.53000116  0.81938204  0.37540007  1
  Cd  Cd6  1  0.52999810  0.85812560  0.90592917  1
  Cd  Cd7  1  0.02999878  0.35803856  0.97126253  1
  Cd  Cd8  1  0.03000213  0.82464360  0.30694484  1
  Cd  Cd9  1  0.52999278  0.34127006  0.78331911  1
  Cd  Cd10  1  0.52999757  0.37549261  0.04002084  1
  Cd  Cd11  1  0.02999975  0.91213622  0.54127761  1
  Cd  Cd12  1  0.02999857  0.33678211  0.09634886  1
  Cd  Cd13  1  0.53000154  0.79959149  0.59274010  1
  Cd  Cd14  1  0.53000119  0.86351116  0.25048911  1
  Cd  Cd15  1  0.02999604  0.32555485  0.84629063  1
"
1334,"# generated using pymatgen
data_RbPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.53237008
_cell_length_b   10.66837192
_cell_length_c   22.65010496
_cell_angle_alpha   36.15627515
_cell_angle_beta   19.06164177
_cell_angle_gamma   38.22454317
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbPb3
_chemical_formula_sum   'Rb3 Pb9'
_cell_volume   625.76927449
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.33463494  0.85882195  0.58611536  1
  Rb  Rb1  1  0.79092546  0.20423742  0.31666981  1
  Rb  Rb2  1  0.88236085  0.52001470  0.78788137  1
  Pb  Pb3  1  0.14383092  0.68068236  0.04439286  1
  Pb  Pb4  1  0.56370586  0.01495517  0.88535188  1
  Pb  Pb5  1  0.13392305  0.07673031  0.46425276  1
  Pb  Pb6  1  0.52197765  0.78149753  0.27090011  1
  Pb  Pb7  1  0.50174481  0.65527152  0.73304185  1
  Pb  Pb8  1  0.14795059  0.00014792  0.02149720  1
  Pb  Pb9  1  0.10730099  0.70022306  0.43324231  1
  Pb  Pb10  1  0.59894160  0.22638309  0.90994456  1
  Pb  Pb11  1  0.11270330  0.20103496  0.29670991  1
"
1335,"# generated using pymatgen
data_Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.02835846
_cell_length_b   11.25462325
_cell_length_c   7.78141114
_cell_angle_alpha   98.87835525
_cell_angle_beta   89.96872303
_cell_angle_gamma   128.28099399
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn
_chemical_formula_sum   Sn12
_cell_volume   406.37362609
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.47270139  0.96736099  0.26276325  1
  Sn  Sn1  1  0.13153445  0.62238525  0.13261370  1
  Sn  Sn2  1  0.00167730  0.79051056  0.47703484  1
  Sn  Sn3  1  0.69651779  0.43018402  0.75295847  1
  Sn  Sn4  1  0.91516580  0.10086227  0.94822250  1
  Sn  Sn5  1  0.48345713  0.19209172  0.04215070  1
  Sn  Sn6  1  0.18759707  0.76498736  0.81596437  1
  Sn  Sn7  1  0.61747604  0.11808825  0.64402108  1
  Sn  Sn8  1  0.25759455  0.19302057  0.46423635  1
  Sn  Sn9  1  0.59011060  0.46441082  0.28653819  1
  Sn  Sn10  1  0.30082724  0.43788388  0.96023767  1
  Sn  Sn11  1  0.89534063  0.85821429  0.11325890  1
"
1336,"# generated using pymatgen
data_HfGa9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.95230148
_cell_length_b   11.69425850
_cell_length_c   8.51534091
_cell_angle_alpha   22.53672983
_cell_angle_beta   27.84772565
_cell_angle_gamma   23.94380572
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfGa9
_chemical_formula_sum   'Hf1 Ga9'
_cell_volume   193.86488780
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.64687591  0.32360656  0.41123535  1
  Ga  Ga1  1  0.13301420  0.80061840  0.95322362  1
  Ga  Ga2  1  0.38000491  -0.02252542  0.10992161  1
  Ga  Ga3  1  0.78780676  0.60255398  0.62816017  1
  Ga  Ga4  1  0.88391834  0.72921960  0.63499887  1
  Ga  Ga5  1  0.58030944  -0.10991503  0.25142780  1
  Ga  Ga6  1  1.19829631  -0.04976593  0.08661089  1
  Ga  Ga7  1  0.16912093  0.56134446  0.90657664  1
  Ga  Ga8  1  0.46252900  0.35217067  0.31694131  1
  Ga  Ga9  1  0.78812420  0.24269270  0.64090374  1
"
1337,"# generated using pymatgen
data_Li(MnGe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98264118
_cell_length_b   2.95057801
_cell_length_c   9.20392918
_cell_angle_alpha   66.56108276
_cell_angle_beta   74.87797781
_cell_angle_gamma   89.19959288
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(MnGe2)2
_chemical_formula_sum   'Li1 Mn2 Ge4'
_cell_volume   119.23123124
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00169455  0.28329775  0.45644320  1
  Mn  Mn1  1  0.73195931  0.53602610  0.96066932  1
  Mn  Mn2  1  0.25651954  0.04994100  0.95087060  1
  Ge  Ge3  1  0.48014399  0.77788231  0.18726624  1
  Ge  Ge4  1  0.52462468  0.79919039  0.72370550  1
  Ge  Ge5  1  0.01059331  0.30124182  0.73576790  1
  Ge  Ge6  1  -0.00553538  0.27242062  0.17527722  1
"
1338,"# generated using pymatgen
data_Tl4Sb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.92421188
_cell_length_b   8.10812125
_cell_length_c   11.30497852
_cell_angle_alpha   103.35375381
_cell_angle_beta   96.33281481
_cell_angle_gamma   113.91742716
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl4Sb3
_chemical_formula_sum   'Tl8 Sb6'
_cell_volume   866.87493855
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.19878100  0.78728829  0.95272084  1
  Tl  Tl1  1  0.47039854  0.47007745  0.52697288  1
  Tl  Tl2  1  0.87305743  0.32512330  0.24739316  1
  Tl  Tl3  1  0.43052276  0.45254202  0.03669681  1
  Tl  Tl4  1  0.92065464  0.03086200  0.52086914  1
  Tl  Tl5  1  0.57556580  0.11629741  0.62199835  1
  Tl  Tl6  1  0.05741950  0.02648711  0.12520152  1
  Tl  Tl7  1  0.66878548  0.44909103  0.89439144  1
  Sb  Sb8  1  0.93114484  0.72734992  0.26041800  1
  Sb  Sb9  1  0.36738840  0.27528581  0.73690163  1
  Sb  Sb10  1  0.04418886  0.67983036  0.48141170  1
  Sb  Sb11  1  0.35448547  0.14567703  0.14851626  1
  Sb  Sb12  1  0.62763665  0.81770276  0.47245378  1
  Sb  Sb13  1  0.13997065  0.93638551  0.72405449  1
"
1339,"# generated using pymatgen
data_HfPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90957622
_cell_length_b   5.49863778
_cell_length_c   4.91872179
_cell_angle_alpha   72.32574372
_cell_angle_beta   60.15205230
_cell_angle_gamma   63.34045681
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfPd2
_chemical_formula_sum   'Hf2 Pd4'
_cell_volume   102.37383527
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.78588635  0.88095828  0.49705299  1
  Hf  Hf1  1  0.56411829  0.38571131  -0.00039467  1
  Pd  Pd2  1  0.11111036  -0.11404898  -0.16988346  1
  Pd  Pd3  1  0.23888208  0.38072034  0.66655498  1
  Pd  Pd4  1  -0.09683679  0.38387607  0.33122545  1
  Pd  Pd5  1  0.44683972  -0.11721702  0.16544469  1
"
1340,"# generated using pymatgen
data_BaAl7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41141262
_cell_length_b   6.31037904
_cell_length_c   9.48862574
_cell_angle_alpha   115.20161137
_cell_angle_beta   119.24160288
_cell_angle_gamma   108.19920529
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAl7
_chemical_formula_sum   'Ba1 Al7'
_cell_volume   192.40028044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.84459124  0.62750985  0.39179368  1
  Al  Al1  1  0.97686248  0.94896348  0.86640958  1
  Al  Al2  1  0.55807676  0.93540081  0.21326356  1
  Al  Al3  1  0.31557246  0.38531068  0.86937394  1
  Al  Al4  1  0.04513669  -0.05421702  0.18102963  1
  Al  Al5  1  0.33480613  0.38255793  0.59097916  1
  Al  Al6  1  0.86542794  0.37346190  -0.06602527  1
  Al  Al7  1  0.48952631  0.91101237  0.90317573  1
"
1341,"# generated using pymatgen
data_Rb2MgPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22646738
_cell_length_b   14.08970026
_cell_length_c   12.95243846
_cell_angle_alpha   113.80098648
_cell_angle_beta   67.05830239
_cell_angle_gamma   111.68832575
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2MgPb3
_chemical_formula_sum   'Rb4 Mg2 Pb6'
_cell_volume   777.74549170
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.16939381  0.02352497  0.00480250  1
  Rb  Rb1  1  0.49319106  0.72707955  0.52073249  1
  Rb  Rb2  1  0.49149087  0.58968918  0.84308750  1
  Rb  Rb3  1  0.12110016  0.00191856  0.36096903  1
  Mg  Mg4  1  0.05855874  -0.03396466  0.67709563  1
  Mg  Mg5  1  0.37308144  0.71204258  0.18814355  1
  Pb  Pb6  1  0.00680633  0.17175279  0.85891565  1
  Pb  Pb7  1  0.64995731  0.55314814  0.18536425  1
  Pb  Pb8  1  0.61785767  0.05542625  0.68890486  1
  Pb  Pb9  1  0.02617976  0.56228624  0.32468373  1
  Pb  Pb10  1  -0.00502292  0.75227787  0.09113859  1
  Pb  Pb11  1  0.62740575  0.31481853  0.03616224  1
"
1342,"# generated using pymatgen
data_HoHf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.21898112
_cell_length_b   4.81268425
_cell_length_c   4.81266081
_cell_angle_alpha   89.98935869
_cell_angle_beta   90.00023724
_cell_angle_gamma   89.97294904
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoHf
_chemical_formula_sum   'Ho4 Hf4'
_cell_volume   213.52832519
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.28115439  0.88013728  0.37999909  1
  Ho  Ho1  1  0.58386114  0.87987506  0.88000078  1
  Ho  Ho2  1  0.58386116  0.37987505  0.38000099  1
  Ho  Ho3  1  0.28115441  0.38013723  0.87999897  1
  Hf  Hf4  1  0.02235564  0.37974910  0.38000158  1
  Hf  Hf5  1  0.02235564  0.87974903  0.88000165  1
  Hf  Hf6  1  0.84262881  0.88023865  0.37999836  1
  Hf  Hf7  1  0.84262882  0.38023860  0.87999858  1
"
